WigleWifi-1.4,appRelease=2.26,model=LG-D855,release=5.0,device=g3,display=LRX21R.A1440231662,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
02:9f:c2:81:d1:fb,aleader,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:34,6,-80,32.10046267,35.17136845,520,4,WIFI
9e:93:4e:44:91:c2,DIRECT-OFWorkCentre 3215,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-12-17 21:18:34,11,-89,32.10046267,35.17136845,520,4,WIFI
18:d6:c7:d1:4b:81,TP-LINK_4B81,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:18:34,6,-89,32.10046267,35.17136845,520,4,WIFI
f2:9f:c2:81:d1:fb,Leaders_Guest,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:36,6,-83,32.10033271,35.17100989,520,3,WIFI
f0:7d:68:73:fc:c6,123456789,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:36,6,-86,32.10033271,35.17100989,520,3,WIFI
c4:12:f5:fd:98:6d,ability,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:18:36,1,-89,32.10033271,35.17100989,520,3,WIFI
c0:ff:d4:7b:c5:0e,liola,[WPS][ESS],2017-12-17 21:18:36,1,-91,32.10033271,35.17100989,520,3,WIFI
9e:93:4e:44:91:c2,DIRECT-OFWorkCentre 3215,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-12-17 21:18:36,11,-83,32.10033271,35.17100989,520,3,WIFI
8c:79:67:9d:00:0d,Pelephone MF910,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:18:36,3,-89,32.10033271,35.17100989,520,3,WIFI
14:ae:db:57:5f:bd,eli,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:38,1,-85,32.10022564,35.17064374,519,4,WIFI
90:8d:78:51:29:4a,yad2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:38,1,-85,32.10022564,35.17064374,519,4,WIFI
14:ae:db:58:14:55,city shop,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:38,11,-91,32.10022564,35.17064374,519,4,WIFI
42502_22811_5362012,Cellcom,UNKNOWN;il,2017-12-17 21:18:38,0,-57,32.10022564,35.17064374,519,4,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:40,11,-76,32.10013115,35.17027244,519,3,WIFI
f2:9f:c2:81:d1:ad,Leaders_Guest,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:40,1,-81,32.10013115,35.17027244,519,3,WIFI
02:9f:c2:81:d1:ad,aleader,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:40,1,-81,32.10013115,35.17027244,519,3,WIFI
02:9f:c2:81:d1:fb,aleader,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:40,6,-80,32.10013115,35.17027244,519,3,WIFI
18:d6:c7:d1:4b:81,TP-LINK_4B81,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:18:40,6,-89,32.10013115,35.17027244,519,3,WIFI
8c:79:67:9d:00:0d,Pelephone MF910,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:18:43,3,-89,32.10003257,35.16969844,517,3,WIFI
34:0b:01:19:21:42,afikim-wifi,[ESS],2017-12-17 21:18:43,7,-81,32.10003257,35.16969844,517,3,WIFI
42502_22811_5370010,Cellcom,HSPA;il,2017-12-17 21:18:43,0,-57,32.10003257,35.16969844,517,3,GSM
34:0b:01:19:21:42,afikim-wifi,[ESS],2017-12-17 21:18:45,7,-68,32.09999408,35.16930403,516,3,WIFI
48:0f:cf:75:d0:70,lxm2008,[WPA-PSK-TKIP][ESS],2017-12-17 21:18:45,7,-89,32.09999408,35.16930403,516,3,WIFI
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:47,11,-79,32.09998606,35.16890891,517,3,WIFI
42502_22811_5370010,Cellcom,HSPA;il,2017-12-17 21:18:49,0,-57,32.09999735,35.16850916,516,3,GSM
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:18:50,0,-57,32.10000972,35.16830506,516,3,GSM
34:0b:01:19:21:42,afikim-wifi,[ESS],2017-12-17 21:18:51,7,-68,32.10003213,35.1681053,515,3,WIFI
48:0f:cf:75:d0:70,lxm2008,[WPA-PSK-TKIP][ESS],2017-12-17 21:18:51,7,-89,32.10003213,35.1681053,515,3,WIFI
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:52,11,-79,32.1000568,35.16790483,515,3,WIFI
c4:12:f5:80:46:f9,Shay,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:53,11,-91,32.10008494,35.16770182,515,4,WIFI
5a:12:f5:80:46:fa,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:53,11,-92,32.10008494,35.16770182,515,4,WIFI
62:ee:0c:3d:46:b8,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:54,9,-68,32.10012724,35.16750786,514,3,WIFI
48:ee:0c:3d:46:bb,mica,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:54,9,-69,32.10012724,35.16750786,514,3,WIFI
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:18:56,0,-57,32.10021681,35.16712473,515,3,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:58,11,-84,32.10033794,35.16674579,514,3,WIFI
a0:ab:1b:ad:5f:0d,DAP-1360,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:58,5,-85,32.10033794,35.16674579,514,3,WIFI
c4:12:f5:80:46:f9,Shay,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:59,11,-89,32.10040447,35.16655762,514,3,WIFI
5a:12:f5:80:46:fa,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:18:59,11,-90,32.10040447,35.16655762,514,3,WIFI
62:ee:0c:3d:46:b8,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:00,9,-79,32.1004772,35.16637198,513,3,WIFI
48:ee:0c:3d:46:bb,mica,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:00,9,-76,32.1004772,35.16637198,513,3,WIFI
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:19:02,0,-57,32.10063055,35.16599988,513,4,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:05,11,-83,32.10091494,35.16544821,511,4,WIFI
48:ee:0c:3d:46:bb,mica,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:06,9,-87,32.10102049,35.16527666,512,4,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:19:08,0,-57,32.1012524,35.16497019,510,3,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:12,11,-78,32.10174079,35.16441921,507,3,WIFI
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:14,11,-73,32.10202759,35.16418971,503,3,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:19:16,0,-57,32.1022944,35.16402326,498,3,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:23,11,-70,32.10309708,35.1637993,494,4,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:19:25,0,-57,32.1033332,35.1638241,495,4,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:32,11,-72,32.10415096,35.16405786,499,3,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:19:34,0,-57,32.10439803,35.16414926,499,3,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:41,11,-72,32.10528029,35.16450645,502,4,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:19:42,0,-57,32.10542185,35.16456243,503,4,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:49,11,-71,32.10642701,35.16486925,511,4,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:19:49,0,-57,32.10642701,35.16486925,511,4,GSM
f0:b4:29:49:0b:a5,WiFi_2nd_floor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:19:52,5,-88,32.10688207,35.16499236,511,5,WIFI
30:b5:c2:e9:a4:06,TP-LINK_E9A406,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:19:54,6,-91,32.1071769,35.16509583,512,6,WIFI
30:b5:c2:e9:a4:06,TP-LINK_E9A406,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:19:55,6,-84,32.10733069,35.16515602,512,6,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:19:55,0,-57,32.10733069,35.16515602,512,6,GSM
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:56,11,-75,32.10744757,35.16521828,513,6,WIFI
e8:94:f6:39:4d:2a,TP-LINK_394D2A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:19:56,1,-80,32.10744757,35.16521828,513,6,WIFI
02:1a:11:ff:64:94,Huawei p10 Yan,[WPA2-PSK-CCMP][ESS],2017-12-17 21:19:56,1,-85,32.10744757,35.16521828,513,6,WIFI
f0:b4:29:49:0b:a5,WiFi_2nd_floor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:20:00,5,-86,32.10796859,35.16542114,516,5,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:20:03,0,-57,32.1083107,35.16550942,519,3,GSM
30:b5:c2:e9:a4:06,TP-LINK_E9A406,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:20:04,6,-88,32.10841939,35.1655241,520,4,WIFI
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:05,11,-77,32.1085132,35.16552672,521,3,WIFI
e8:94:f6:39:4d:2a,TP-LINK_394D2A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:20:05,1,-89,32.1085132,35.16552672,521,3,WIFI
c4:12:f5:f8:ad:fe,039366491,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:05,7,-87,32.1085132,35.16552672,521,3,WIFI
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:07,11,-69,32.1086789,35.16554188,520,4,WIFI
14:cc:20:36:e9:85,afikim-wifi,[WPS][ESS],2017-12-17 21:20:17,1,-91,32.10916392,35.16590202,526,3,WIFI
42502_22811_5360153,Cellcom,UNKNOWN;il,2017-12-17 21:20:20,0,-57,32.10937617,35.16593646,527,3,GSM
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:20:21,0,-57,32.10943986,35.16592294,528,4,GSM
c4:12:f5:f8:ad:fe,039366491,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:23,7,-91,32.10953614,35.16586862,528,3,WIFI
48:5a:3f:6a:25:55,Arsenpa40,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:27,11,-86,32.10970832,35.16566461,525,4,WIFI
14:ae:db:b1:95:15,bz10942052,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:30,1,-90,32.10974245,35.16545484,523,4,WIFI
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:20:37,0,-57,32.10965119,35.16488408,522,3,GSM
c4:12:f5:f8:ad:fe,039366491,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:38,7,-91,32.10966425,35.16478326,522,3,WIFI
b0:5a:da:5f:4c:e4,DIRECT-E2-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:20:40,7,-91,32.10969139,35.16455733,523,3,WIFI
14:cc:20:36:e9:85,afikim-wifi,[WPS][ESS],2017-12-17 21:20:41,1,-90,32.10970725,35.16443852,523,3,WIFI
14:ae:db:b1:95:15,bz10942052,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:42,1,-90,32.10970902,35.16431839,523,3,WIFI
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:20:46,0,-57,32.10969857,35.16379469,524,3,GSM
c4:12:f5:f8:ad:fe,039366491,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:47,7,-90,32.10969405,35.16366303,524,3,WIFI
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:20:53,0,-57,32.10965589,35.16279188,524,3,GSM
c4:12:f5:f8:ad:fe,039366491,[WPA2-PSK-CCMP][ESS],2017-12-17 21:20:54,7,-90,32.10965569,35.16263378,524,3,WIFI
42502_22811_5370006,Cellcom,HSPA;il,2017-12-17 21:20:59,0,-57,32.10962283,35.1617712,523,3,GSM
c4:12:f5:f8:ad:fe,039366491,[WPA2-PSK-CCMP][ESS],2017-12-17 21:21:00,7,-90,32.10961665,35.16158884,523,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:05,0,-57,32.10959414,35.16065679,521,3,GSM
9c:d6:43:26:d2:41,Bezeq-N_26d240,[WPA2-PSK-CCMP][ESS],2017-12-17 21:21:08,8,-93,32.1095824,35.1600655,519,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:11,0,-57,32.10956155,35.15946152,517,3,GSM
9c:d6:43:26:d2:41,Bezeq-N_26d240,[WPA2-PSK-CCMP][ESS],2017-12-17 21:21:13,8,-93,32.10954974,35.15904912,515,3,WIFI
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:13,9,-87,32.10954974,35.15904912,515,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:16,0,-57,32.10952794,35.15840572,511,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:18,9,-87,32.10951284,35.15797239,509,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:21,0,-57,32.1094911,35.15732173,507,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:23,9,-87,32.10947809,35.15687376,504,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:26,0,-57,32.1094558,35.15618747,502,3,GSM
04:8d:38:02:2a:90,loayyy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:21:28,11,-91,32.10943712,35.15572209,500,3,WIFI
10:fe:ed:bc:29:78,Netham,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:21:30,5,-89,32.10942394,35.1552544,497,3,WIFI
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:31,9,-90,32.10941578,35.15502402,495,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:31,0,-57,32.10941578,35.15502402,495,3,GSM
04:8d:38:02:2a:90,loayyy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:21:34,11,-91,32.10939258,35.15432172,493,3,WIFI
10:fe:ed:bc:29:78,Netham,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:21:35,5,-88,32.10938293,35.15408942,492,3,WIFI
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:36,9,-88,32.10937482,35.15385705,491,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:36,0,-57,32.10937482,35.15385705,491,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:41,9,-88,32.10934008,35.152696,485,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:41,0,-57,32.10934008,35.152696,485,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:46,9,-88,32.10931482,35.15154966,476,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:46,0,-57,32.10931482,35.15154966,476,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:52,9,-88,32.10929399,35.15018155,473,4,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:52,0,-57,32.10929399,35.15018155,473,4,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:21:57,9,-91,32.10932733,35.14901254,471,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:21:57,0,-57,32.10932733,35.14901254,471,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:22:02,9,-91,32.10936163,35.14780116,466,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:02,0,-57,32.10936163,35.14780116,466,3,GSM
68:72:51:50:97:c4,ubnt_n1,[ESS],2017-12-17 21:22:07,9,-91,32.10943538,35.14655949,461,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:07,0,-57,32.10943538,35.14655949,461,3,GSM
8e:f5:a3:18:ba:e0,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-12-17 21:22:11,11,-87,32.10951752,35.14553617,457,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:11,0,-57,32.10951752,35.14553617,457,3,GSM
8e:f5:a3:18:ba:e0,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-12-17 21:22:15,11,-87,32.10961363,35.14452362,453,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:15,0,-57,32.10961363,35.14452362,453,3,GSM
8e:f5:a3:18:ba:e0,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-12-17 21:22:20,11,-87,32.1097109,35.1432885,448,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:20,0,-57,32.1097109,35.1432885,448,3,GSM
8e:f5:a3:18:ba:e0,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-12-17 21:22:25,11,-87,32.1097641,35.14208881,442,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:25,0,-57,32.1097641,35.14208881,442,3,GSM
20:2d:07:85:6a:3d,aseel 1234,[WPA2-PSK-CCMP][ESS],2017-12-17 21:22:29,6,-96,32.10975036,35.14134682,438,3,WIFI
00:12:2a:d0:6b:c8,hadara-home-D06BC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:22:30,1,-92,32.10973876,35.14119084,437,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:22:31,0,-57,32.10972866,35.14105148,437,3,GSM
c4:e9:84:62:cf:9e,Rama,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:22:33,6,-90,32.1097059,35.14084653,435,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:01,0,-57,32.1095719,35.1398498,436,3,GSM
c4:e9:84:62:cf:9e,Rama,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:23:02,6,-92,32.10954008,35.13969264,436,3,WIFI
00:12:2a:d0:6b:c8,hadara-home-D06BC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:23:03,1,-88,32.10950793,35.13951905,435,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:07,0,-57,32.10933209,35.13874446,433,4,GSM
00:12:2a:d0:6b:c8,hadara-home-D06BC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:23:09,1,-88,32.10921351,35.13832341,432,4,WIFI
a4:2b:8c:82:8d:b0,NETGEAR39,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:23:12,11,-91,32.10898798,35.1376482,431,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:12,0,-57,32.10898798,35.1376482,431,3,GSM
a4:2b:8c:82:8d:b0,NETGEAR39,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:23:17,11,-91,32.10851728,35.1364656,428,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:17,0,-57,32.10851728,35.1364656,428,3,GSM
02:1a:11:f1:77:aa,HUAWEI_P9_8B14,[WPA2-PSK-CCMP][ESS],2017-12-17 21:23:22,6,-91,32.10792504,35.13525373,423,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:22,0,-57,32.10792504,35.13525373,423,3,GSM
02:1a:11:f1:77:aa,HUAWEI_P9_8B14,[WPA2-PSK-CCMP][ESS],2017-12-17 21:23:26,6,-94,32.10744259,35.13418886,419,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:26,0,-57,32.10744259,35.13418886,419,3,GSM
02:1a:11:f1:77:aa,HUAWEI_P9_8B14,[WPA2-PSK-CCMP][ESS],2017-12-17 21:23:30,6,-94,32.10695339,35.13307815,415,3,WIFI
42502_22811_5360154,Cellcom,UNKNOWN;il,2017-12-17 21:23:30,0,-57,32.10695339,35.13307815,415,3,GSM
02:1a:11:f1:77:aa,HUAWEI_P9_8B14,[WPA2-PSK-CCMP][ESS],2017-12-17 21:23:34,6,-94,32.10645999,35.13198306,413,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:23:34,0,-57,32.10645999,35.13198306,413,3,GSM
58:70:c6:f4:89:2f,YICarCam_f4892f,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:23:35,5,-85,32.10633736,35.13171412,411,3,WIFI
58:70:c6:f4:89:2f,YICarCam_f4892f,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:23:36,5,-77,32.10621942,35.13145038,412,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:23:38,0,-57,32.10598047,35.13090955,410,3,GSM
58:70:c6:f4:89:2f,YICarCam_f4892f,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:23:40,5,-83,32.10573556,35.13038589,409,4,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:23:42,0,-57,32.10549691,35.12986787,409,3,GSM
c4:a8:1d:13:82:0d,Bezeq NGN 2.4,[ESS],2017-12-17 21:23:43,1,-93,32.10537138,35.12961,409,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:23:46,0,-57,32.10498237,35.12886323,407,3,GSM
c4:a8:1d:13:82:0d,Bezeq NGN 2.4,[ESS],2017-12-17 21:23:48,1,-93,32.10470966,35.12838526,406,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:23:51,0,-57,32.10427364,35.12770268,406,3,GSM
c4:a8:1d:13:82:0d,Bezeq NGN 2.4,[ESS],2017-12-17 21:23:53,1,-93,32.10398382,35.12725916,406,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:23:56,0,-57,32.10354054,35.12659329,406,3,GSM
46:d9:e7:bb:16:97,A.D.Sinun,[WPA2-PSK-CCMP][ESS],2017-12-17 21:23:57,6,-88,32.10339333,35.12637448,406,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:24:01,0,-57,32.10282767,35.12551098,403,3,GSM
46:d9:e7:bb:16:97,A.D.Sinun,[WPA2-PSK-CCMP][ESS],2017-12-17 21:24:02,6,-88,32.10268117,35.12528613,403,3,WIFI
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:05,6,-90,32.10225597,35.12463705,403,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:24:06,0,-57,32.10211408,35.12441898,402,4,GSM
08:97:58:33:65:aa,Provision-ISR_8103,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:24:08,4,-88,32.10183706,35.12398193,401,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:24:11,0,-57,32.10143189,35.12331387,399,3,GSM
08:97:58:33:65:aa,Provision-ISR_8103,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:24:14,4,-88,32.10104471,35.12262932,398,3,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:24:16,0,-57,32.100791,35.12216475,397,3,GSM
08:97:58:33:65:aa,Provision-ISR_8103,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:24:19,4,-88,32.10041552,35.12144495,394,3,WIFI
78:d3:8d:e7:27:23,Logistics,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:24:20,6,-84,32.10029089,35.1212112,394,4,WIFI
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:20,6,-88,32.10029089,35.1212112,394,4,WIFI
f2:33:fc:c1:e6:0d,portthru,[IBSS],2017-12-17 21:24:20,10,-93,32.10029089,35.1212112,394,4,WIFI
42502_22811_5359433,Cellcom,UNKNOWN;il,2017-12-17 21:24:21,0,-57,32.10016765,35.12097528,392,3,GSM
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:21,0,-57,32.10016765,35.12097528,392,3,GSM
78:d3:8d:e7:27:23,Logistics,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:24:25,6,-87,32.0996532,35.12003338,389,3,WIFI
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:25,6,-88,32.0996532,35.12003338,389,3,WIFI
f2:33:fc:c1:e6:0d,portthru,[IBSS],2017-12-17 21:24:25,10,-91,32.0996532,35.12003338,389,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:26,0,-57,32.09953066,35.11979207,388,3,GSM
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:30,6,-84,32.09903128,35.11882598,384,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:31,0,-57,32.09890972,35.11858179,384,3,GSM
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:35,6,-85,32.09840896,35.11761132,381,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:36,0,-57,32.09828366,35.11736749,381,3,GSM
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:41,6,-92,32.09764123,35.1161521,376,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:41,0,-57,32.09764123,35.1161521,376,3,GSM
